clip_id,video,label,onset_frame,alert_frame,start_frame,end_frame,fps
00169,00169.mp4,1,84,48,533,683,31.0
00817,00817.mp4,1,132,86,497,647,30.6
01362,01362.mp4,0,,,484,634,27.1
01142,01142.mp4,0,,,920,1070,30.0
00028,00028.mp4,1,140,73,470,620,30.6
01382,01382.mp4,0,,,360,510,30.0
01920,01920.mp4,0,,,205,355,29.4
00647,00647.mp4,1,99,70,486,636,30.0
00521,00521.mp4,1,96,46,503,653,28.9
01585,01585.mp4,0,,,451,601,29.4
00979,00979.mp4,1,83,22,523,673,30.6
00850,00850.mp4,1,129,61,508,658,30.0
00712,00712.mp4,1,125,87,494,644,30.0
01034,01034.mp4,1,109,74,439,589,30.0
00982,00982.mp4,1,107,73,492,642,30.6
00952,00952.mp4,1,130,105,463,613,30.5
00054,00054.mp4,1,120,74,459,609,30.0
01955,01955.mp4,0,,,671,821,30.5
00003,00003.mp4,1,86,16,491,641,30.0
01271,01271.mp4,0,,,628,778,30.0
00953,00953.mp4,1,78,64,539,689,30.6
01663,01663.mp4,0,,,1008,1158,30.0
00008,00008.mp4,1,76,75,502,652,30.0
01554,01554.mp4,0,,,390,540,30.0
01834,01834.mp4,0,,,513,663,30.0
00964,00964.mp4,1,100,59,514,664,30.0
01497,01497.mp4,0,,,814,964,29.9
01936,01936.mp4,0,,,197,347,30.0
00663,00663.mp4,1,130,101,440,590,30.5
00542,00542.mp4,1,124,40,472,622,30.6
01691,01691.mp4,0,,,356,506,30.0
00804,00804.mp4,1,79,73,483,633,30.0
01581,01581.mp4,0,,,952,1102,30.0
01095,01095.mp4,0,,,363,513,30.0
01511,01511.mp4,0,,,849,999,30.0
02037,02037.mp4,0,,,291,441,30.0
01995,01995.mp4,0,,,259,409,30.0
01534,01534.mp4,0,,,570,720,30.5
00696,00696.mp4,1,116,26,502,652,30.6
01559,01559.mp4,0,,,49,199,30.5
00794,00794.mp4,1,125,86,515,665,30.6
00328,00328.mp4,1,135,112,465,615,31.0
01846,01846.mp4,0,,,277,427,30.6
01089,01089.mp4,0,,,42,192,28.7
01825,01825.mp4,0,,,166,316,30.0
01732,01732.mp4,0,,,711,861,30.0
02120,02120.mp4,0,,,739,889,29.9
01048,01048.mp4,0,,,9,159,30.5
01899,01899.mp4,0,,,142,292,30.6
01252,01252.mp4,0,,,390,540,30.0
01173,01173.mp4,0,,,226,376,30.0
01401,01401.mp4,0,,,964,1114,30.6
01454,01454.mp4,0,,,88,238,30.0
01283,01283.mp4,0,,,644,794,30.0
00433,00433.mp4,1,78,,576,726,30.0
00625,00625.mp4,1,115,74,475,625,30.3
01157,01157.mp4,0,,,804,954,30.0
01499,01499.mp4,0,,,256,406,30.0
01711,01711.mp4,0,,,563,713,29.9
01925,01925.mp4,0,,,832,982,30.0
00757,00757.mp4,1,93,19,506,656,30.0
00560,00560.mp4,1,93,82,471,621,29.2
01196,01196.mp4,0,,,827,977,30.0
00574,00574.mp4,1,114,43,485,635,30.6
01365,01365.mp4,0,,,1047,1197,30.5
00081,00081.mp4,1,82,78,478,628,30.0
01646,01646.mp4,0,,,333,483,30.6
01571,01571.mp4,0,,,256,406,30.5
01734,01734.mp4,0,,,68,218,30.0
00914,00914.mp4,1,136,91,486,636,30.6
00750,00750.mp4,1,80,33,536,686,29.3
01821,01821.mp4,0,,,373,523,30.0
01046,01046.mp4,0,,,1064,1214,30.5
01248,01248.mp4,0,,,89,239,30.6
01062,01062.mp4,0,,,793,943,30.0
00753,00753.mp4,1,98,45,535,685,30.0
00613,00613.mp4,1,119,74,182,332,30.0
00383,00383.mp4,1,85,53,6,156,30.0
00481,00481.mp4,1,85,66,491,641,30.0
01366,01366.mp4,0,,,286,436,30.0
01175,01175.mp4,0,,,357,507,29.9
00415,00415.mp4,1,108,67,502,652,30.0
00840,00840.mp4,1,100,71,471,621,30.0
01552,01552.mp4,0,,,534,684,30.0
00585,00585.mp4,1,116,95,457,607,30.0
00114,00114.mp4,1,107,58,493,643,30.0
00930,00930.mp4,1,108,41,495,645,30.0
00162,00162.mp4,1,141,140,458,608,30.0
01177,01177.mp4,0,,,934,1084,30.6
02129,02129.mp4,0,,,317,467,30.0
01961,01961.mp4,0,,,919,1069,30.0
01885,01885.mp4,0,,,1131,1281,30.0
01301,01301.mp4,0,,,78,228,30.0
01789,01789.mp4,0,,,79,229,30.0
01786,01786.mp4,0,,,362,512,30.5
01228,01228.mp4,0,,,1049,1199,30.4
01431,01431.mp4,0,,,69,219,30.0
01709,01709.mp4,0,,,647,797,30.0
00592,00592.mp4,1,84,58,522,672,30.0
01685,01685.mp4,0,,,395,545,30.0
00780,00780.mp4,1,133,41,466,616,30.0
01580,01580.mp4,0,,,488,638,30.5
00200,00200.mp4,1,133,75,452,602,30.6
01931,01931.mp4,0,,,534,684,29.9
00356,00356.mp4,1,95,59,211,361,30.0
01959,01959.mp4,0,,,683,833,30.0
00362,00362.mp4,1,92,36,214,364,30.0
01318,01318.mp4,0,,,243,393,30.0
01827,01827.mp4,0,,,790,940,29.1
00874,00874.mp4,1,82,29,541,691,30.5
00174,00174.mp4,1,144,114,456,606,30.0
00239,00239.mp4,1,85,71,150,300,30.0
01852,01852.mp4,0,,,1060,1210,30.0
00659,00659.mp4,1,118,89,243,393,30.6
01519,01519.mp4,0,,,5,155,30.5
01094,01094.mp4,0,,,832,982,29.9
01712,01712.mp4,0,,,793,943,28.6
01338,01338.mp4,0,,,163,313,30.0
01614,01614.mp4,0,,,212,362,30.0
02061,02061.mp4,0,,,875,1025,30.0
01464,01464.mp4,0,,,721,871,30.0
00945,00945.mp4,1,132,106,419,569,29.4
01237,01237.mp4,0,,,687,837,30.0
00213,00213.mp4,1,123,42,437,587,29.9
00888,00888.mp4,1,140,106,156,306,30.0
02032,02032.mp4,0,,,741,891,30.6
02117,02117.mp4,0,,,243,393,30.6
01221,01221.mp4,0,,,69,219,30.0
01127,01127.mp4,0,,,648,798,30.6
01864,01864.mp4,0,,,947,1097,29.0
01838,01838.mp4,0,,,46,196,30.0
01387,01387.mp4,0,,,373,523,30.6
02090,02090.mp4,0,,,256,406,30.5
01998,01998.mp4,0,,,9,159,30.0
01466,01466.mp4,0,,,691,841,30.0
00353,00353.mp4,1,99,91,497,647,30.0
01008,01008.mp4,1,80,3,271,421,30.0
01462,01462.mp4,0,,,847,997,30.0
00879,00879.mp4,1,82,,516,666,30.0
01813,01813.mp4,0,,,357,507,30.0
01809,01809.mp4,0,,,637,787,29.9
01620,01620.mp4,0,,,797,947,30.6
00207,00207.mp4,1,81,,471,621,30.0
00842,00842.mp4,1,96,54,513,663,30.4
00973,00973.mp4,1,120,21,256,406,30.0
02022,02022.mp4,0,,,158,308,30.6
01635,01635.mp4,0,,,209,359,30.0
00954,00954.mp4,1,81,12,499,649,30.0
00733,00733.mp4,1,131,17,334,484,30.6
01436,01436.mp4,0,,,181,331,30.0
01569,01569.mp4,0,,,523,673,30.0
00597,00597.mp4,1,114,65,190,340,30.0
01478,01478.mp4,0,,,929,1079,29.9
02128,02128.mp4,0,,,844,994,30.6
00896,00896.mp4,1,98,59,490,640,30.0
01498,01498.mp4,0,,,62,212,30.5
00684,00684.mp4,1,133,104,412,562,29.7
01618,01618.mp4,0,,,135,285,30.0
00544,00544.mp4,1,99,66,543,693,29.9
00883,00883.mp4,1,124,56,195,345,30.0
01445,01445.mp4,0,,,131,281,30.5
01442,01442.mp4,0,,,732,882,29.9
01460,01460.mp4,0,,,197,347,30.5
00170,00170.mp4,1,90,56,544,694,30.0
01145,01145.mp4,0,,,53,203,30.6
00648,00648.mp4,1,119,20,485,635,30.0
01080,01080.mp4,0,,,21,171,29.6
01156,01156.mp4,0,,,181,331,29.0
01796,01796.mp4,0,,,826,976,30.6
01340,01340.mp4,0,,,27,177,30.0
01220,01220.mp4,0,,,330,480,29.2
01540,01540.mp4,0,,,934,1084,30.6
00710,00710.mp4,1,145,74,464,614,30.6
01452,01452.mp4,0,,,1015,1165,30.0
01137,01137.mp4,0,,,487,637,29.9
01209,01209.mp4,0,,,41,191,30.0
00505,00505.mp4,1,81,59,450,600,30.0
01257,01257.mp4,0,,,274,424,30.0
01189,01189.mp4,0,,,823,973,30.0
01779,01779.mp4,0,,,537,687,30.0
00989,00989.mp4,1,78,6,549,699,30.0
01883,01883.mp4,0,,,331,481,30.0
01296,01296.mp4,0,,,528,678,30.0
01459,01459.mp4,0,,,196,346,30.6
01628,01628.mp4,0,,,41,191,30.0
00610,00610.mp4,1,117,38,513,663,29.9
01727,01727.mp4,0,,,734,884,30.0
01593,01593.mp4,0,,,50,200,30.0
01449,01449.mp4,0,,,965,1115,30.6
01217,01217.mp4,0,,,16,166,30.0
01682,01682.mp4,0,,,78,228,30.0
01720,01720.mp4,0,,,1057,1207,30.0
01589,01589.mp4,0,,,587,737,29.1
01490,01490.mp4,0,,,75,225,29.8
01923,01923.mp4,0,,,1,151,30.3
02106,02106.mp4,0,,,771,921,30.0
01111,01111.mp4,0,,,691,841,29.9
00382,00382.mp4,1,95,65,471,621,31.0
01155,01155.mp4,0,,,300,450,30.6
00501,00501.mp4,1,95,27,526,676,30.6
01284,01284.mp4,0,,,357,507,30.0
01440,01440.mp4,0,,,81,231,30.0
01302,01302.mp4,0,,,327,477,30.0
01402,01402.mp4,0,,,496,646,30.0
00074,00074.mp4,1,117,79,490,640,30.0
01946,01946.mp4,0,,,48,198,30.0
02050,02050.mp4,0,,,247,397,30.0
01192,01192.mp4,0,,,815,965,30.5
01153,01153.mp4,0,,,90,240,30.0
01652,01652.mp4,0,,,463,613,30.0
01543,01543.mp4,0,,,492,642,30.0
01307,01307.mp4,0,,,576,726,30.6
01309,01309.mp4,0,,,672,822,29.8
01369,01369.mp4,0,,,348,498,29.2
01535,01535.mp4,0,,,487,637,30.0
01799,01799.mp4,0,,,721,871,29.9
01592,01592.mp4,0,,,462,612,30.0
01514,01514.mp4,0,,,335,485,30.5
01334,01334.mp4,0,,,861,1011,30.0
02137,02137.mp4,0,,,948,1098,30.6
01918,01918.mp4,0,,,744,894,30.0
00236,00236.mp4,1,92,71,196,346,30.0
02048,02048.mp4,0,,,791,941,30.0
01133,01133.mp4,0,,,578,728,30.0
01597,01597.mp4,0,,,27,177,30.0
01040,01040.mp4,0,,,332,482,30.0
01356,01356.mp4,0,,,11,161,30.0
00510,00510.mp4,1,124,90,435,585,30.0
01872,01872.mp4,0,,,735,885,30.0
01891,01891.mp4,0,,,352,502,30.0
01346,01346.mp4,0,,,304,454,30.0
01989,01989.mp4,0,,,39,189,29.9
01862,01862.mp4,0,,,51,201,30.0
01992,01992.mp4,0,,,662,812,29.9
00086,00086.mp4,1,140,35,442,592,30.0
01622,01622.mp4,0,,,7,157,30.0
02029,02029.mp4,0,,,78,228,30.6
01320,01320.mp4,0,,,96,246,30.5
00326,00326.mp4,1,89,81,501,651,30.0
00266,00266.mp4,1,93,41,527,677,30.0
00463,00463.mp4,1,94,61,519,669,30.0
00218,00218.mp4,1,123,111,467,617,30.0
00389,00389.mp4,1,78,69,453,603,30.0
00420,00420.mp4,1,128,127,480,630,30.6
00332,00332.mp4,1,130,115,45,195,30.0
00157,00157.mp4,1,117,65,473,623,30.6
00076,00076.mp4,1,106,43,491,641,30.0
00550,00550.mp4,1,92,52,511,661,30.0
00394,00394.mp4,1,121,77,484,634,31.0
00199,00199.mp4,1,140,95,137,287,30.0
00025,00025.mp4,1,102,55,499,649,30.0
00422,00422.mp4,1,143,98,470,620,30.6
00309,00309.mp4,1,126,102,451,601,30.0
00271,00271.mp4,1,84,41,1405,1555,30.0
00272,00272.mp4,1,91,41,535,685,30.5
00062,00062.mp4,1,127,95,439,589,30.0
00537,00537.mp4,1,119,97,506,656,30.6
00253,00253.mp4,1,87,46,598,748,30.6
00250,00250.mp4,1,130,85,145,295,30.0
00397,00397.mp4,1,130,92,456,606,30.0
00127,00127.mp4,1,106,54,448,598,30.6
00530,00530.mp4,1,135,118,155,305,30.0
00007,00007.mp4,1,123,72,513,663,30.0
00273,00273.mp4,1,103,69,513,663,30.0
00183,00183.mp4,1,125,75,459,609,30.0
00265,00265.mp4,1,105,34,508,658,30.0
00428,00428.mp4,1,136,94,370,520,30.0
00474,00474.mp4,1,125,75,472,622,30.0
00118,00118.mp4,1,83,55,527,677,30.0
00406,00406.mp4,1,107,78,178,328,30.0
00121,00121.mp4,1,110,93,469,619,30.0
00192,00192.mp4,1,142,84,443,593,30.0
00486,00486.mp4,1,122,72,165,315,30.0
00454,00454.mp4,1,144,78,430,580,30.0
00104,00104.mp4,1,77,58,546,696,30.0
00043,00043.mp4,1,135,123,143,293,30.0
00055,00055.mp4,1,105,65,469,619,30.0
00112,00112.mp4,1,110,64,459,609,30.0
00413,00413.mp4,1,80,22,521,671,30.0
00242,00242.mp4,1,116,82,501,651,30.0
00541,00541.mp4,1,125,94,478,628,30.0
00325,00325.mp4,1,88,54,495,645,30.0
00479,00479.mp4,1,143,117,472,622,30.0
00472,00472.mp4,1,81,55,509,659,30.0
00523,00523.mp4,1,93,28,516,666,30.0
00227,00227.mp4,1,125,86,477,627,30.0
00154,00154.mp4,1,78,,532,682,30.0
00447,00447.mp4,1,128,90,178,328,30.0
00500,00500.mp4,1,125,86,473,623,30.0
00519,00519.mp4,1,130,114,457,607,30.0
00262,00262.mp4,1,88,,449,599,30.0
00391,00391.mp4,1,133,115,463,613,30.0
00533,00533.mp4,1,134,59,459,609,30.0
